ip,app,device,os,channel,click_scalar,is_attributed
126461.0,3.0,1.0,19.0,280.0,4.0,0.0
13870.0,14.0,1.0,13.0,379.0,0.0,0.0
74834.0,3.0,1.0,15.0,442.0,4.0,0.0
78353.0,8.0,1.0,19.0,140.0,3.0,1.0
27988.0,14.0,1.0,18.0,379.0,1.0,0.0
71413.0,3.0,1.0,11.0,280.0,1.0,0.0
76420.0,208.0,1.0,19.0,330.0,0.0,1.0
186642.0,18.0,1.0,13.0,439.0,2.0,0.0
85650.0,2.0,1.0,19.0,435.0,2.0,0.0
53954.0,3.0,1.0,18.0,489.0,0.0,0.0
71310.0,3.0,1.0,13.0,480.0,2.0,0.0
69139.0,1.0,1.0,13.0,134.0,2.0,0.0
23370.0,3.0,1.0,8.0,280.0,1.0,0.0
187624.0,14.0,1.0,20.0,463.0,2.0,0.0
73168.0,18.0,1.0,28.0,107.0,4.0,0.0
26149.0,11.0,1.0,13.0,469.0,1.0,1.0
27518.0,3.0,1.0,19.0,424.0,4.0,0.0
13886.0,12.0,1.0,19.0,178.0,4.0,0.0
32403.0,150.0,1.0,13.0,110.0,4.0,0.0
50719.0,26.0,1.0,18.0,121.0,6.0,0.0
64942.0,3.0,1.0,13.0,379.0,2.0,0.0
98293.0,3.0,1.0,22.0,205.0,4.0,0.0
113603.0,2.0,1.0,22.0,219.0,1.0,0.0
42191.0,21.0,1.0,15.0,128.0,5.0,0.0
55172.0,3.0,1.0,15.0,280.0,2.0,0.0
66152.0,15.0,1.0,30.0,245.0,3.0,0.0
147164.0,14.0,1.0,19.0,134.0,2.0,0.0
29835.0,22.0,1.0,13.0,496.0,5.0,0.0
88828.0,18.0,1.0,9.0,107.0,2.0,0.0
118844.0,12.0,1.0,13.0,205.0,3.0,0.0
67188.0,35.0,1.0,19.0,21.0,1.0,1.0
77500.0,3.0,1.0,13.0,115.0,2.0,0.0
8180.0,2.0,1.0,19.0,205.0,1.0,0.0
23567.0,14.0,1.0,13.0,123.0,4.0,0.0
100475.0,3.0,1.0,8.0,280.0,4.0,0.0
96768.0,26.0,1.0,13.0,266.0,0.0,0.0
37190.0,15.0,1.0,19.0,153.0,4.0,0.0
86383.0,8.0,1.0,19.0,145.0,5.0,1.0
95433.0,3.0,1.0,19.0,480.0,4.0,0.0
53883.0,18.0,3032.0,607.0,107.0,4.0,0.0
63471.0,18.0,1.0,13.0,376.0,4.0,0.0
80458.0,150.0,1.0,19.0,110.0,5.0,1.0
49431.0,15.0,1.0,13.0,3.0,4.0,0.0
28563.0,12.0,1.0,13.0,178.0,4.0,0.0
37911.0,2.0,1.0,19.0,236.0,0.0,0.0
156667.0,26.0,1.0,19.0,266.0,0.0,1.0
48206.0,3.0,1.0,17.0,480.0,3.0,0.0
86479.0,18.0,1.0,53.0,134.0,4.0,0.0
60909.0,12.0,1.0,17.0,245.0,0.0,0.0
66116.0,2.0,1.0,13.0,435.0,4.0,0.0
57828.0,3.0,1.0,19.0,280.0,4.0,0.0
123837.0,15.0,1.0,19.0,315.0,4.0,0.0
41392.0,14.0,1.0,16.0,480.0,4.0,0.0
1567.0,13.0,1.0,18.0,477.0,3.0,0.0
149592.0,15.0,1.0,19.0,140.0,3.0,0.0
46906.0,27.0,1.0,10.0,122.0,0.0,0.0
4420.0,15.0,1.0,18.0,315.0,1.0,0.0
104266.0,536.0,1.0,15.0,21.0,2.0,1.0
99938.0,18.0,1.0,19.0,439.0,0.0,0.0
88304.0,3.0,1.0,13.0,280.0,1.0,0.0
126341.0,3.0,1.0,19.0,480.0,4.0,0.0
119238.0,2.0,1.0,22.0,236.0,3.0,0.0
211350.0,28.0,1.0,13.0,135.0,4.0,0.0
58288.0,15.0,1.0,34.0,245.0,3.0,0.0
123239.0,9.0,1.0,18.0,334.0,1.0,0.0
101842.0,8.0,1.0,19.0,145.0,0.0,1.0
27482.0,2.0,1.0,14.0,237.0,4.0,0.0
175001.0,11.0,1.0,19.0,319.0,3.0,0.0
193406.0,12.0,1.0,18.0,277.0,3.0,0.0
121176.0,9.0,2.0,58.0,244.0,2.0,0.0
67037.0,14.0,1.0,13.0,463.0,0.0,0.0
20215.0,3.0,1.0,22.0,280.0,0.0,0.0
115130.0,2.0,1.0,20.0,236.0,2.0,0.0
37168.0,2.0,1.0,17.0,401.0,2.0,0.0
50983.0,9.0,1.0,13.0,232.0,0.0,0.0
52225.0,2.0,1.0,19.0,401.0,0.0,0.0
109770.0,15.0,1.0,13.0,386.0,3.0,0.0
117291.0,3.0,1.0,10.0,280.0,2.0,0.0
175001.0,14.0,1.0,19.0,134.0,3.0,0.0
72222.0,24.0,1.0,18.0,105.0,4.0,0.0
210810.0,12.0,1.0,13.0,259.0,4.0,0.0
31815.0,12.0,1.0,6.0,178.0,4.0,0.0
86552.0,3.0,1.0,25.0,280.0,1.0,0.0
140543.0,15.0,1.0,19.0,265.0,4.0,0.0
191921.0,2.0,1.0,19.0,377.0,5.0,0.0
17560.0,12.0,1.0,17.0,245.0,0.0,0.0
23817.0,9.0,1.0,13.0,445.0,5.0,0.0
192756.0,2.0,1.0,37.0,219.0,0.0,0.0
32031.0,1.0,1.0,19.0,349.0,3.0,0.0
58982.0,11.0,1.0,56.0,173.0,4.0,0.0
17863.0,22.0,1.0,13.0,496.0,3.0,0.0
209663.0,2.0,2.0,36.0,205.0,2.0,0.0
73516.0,2.0,1.0,19.0,237.0,1.0,0.0
211519.0,15.0,1.0,13.0,412.0,5.0,0.0
95818.0,18.0,1.0,13.0,439.0,2.0,0.0
90891.0,9.0,1.0,13.0,234.0,4.0,0.0
123626.0,2.0,1.0,13.0,236.0,4.0,0.0
3382.0,27.0,1.0,20.0,153.0,1.0,0.0
5314.0,3.0,1.0,13.0,489.0,2.0,0.0
73954.0,21.0,1.0,19.0,128.0,6.0,0.0
118339.0,18.0,1.0,4.0,121.0,4.0,0.0
41358.0,18.0,1.0,18.0,439.0,2.0,0.0
156914.0,3.0,1.0,6.0,280.0,3.0,1.0
67606.0,14.0,1.0,3.0,401.0,3.0,0.0
193546.0,3.0,1.0,13.0,280.0,3.0,0.0
206342.0,14.0,1.0,20.0,463.0,6.0,0.0
50694.0,3.0,1.0,8.0,205.0,2.0,0.0
143786.0,1.0,1.0,9.0,377.0,3.0,0.0
49754.0,23.0,1.0,15.0,153.0,2.0,0.0
29533.0,2.0,1.0,19.0,435.0,2.0,0.0
93836.0,12.0,1.0,13.0,19.0,6.0,0.0
131391.0,8.0,1.0,13.0,145.0,3.0,0.0
82013.0,3.0,1.0,10.0,280.0,1.0,0.0
39808.0,12.0,1.0,19.0,178.0,3.0,0.0
207893.0,13.0,1.0,19.0,477.0,6.0,0.0
8760.0,18.0,3032.0,607.0,107.0,5.0,0.0
56246.0,3.0,1.0,13.0,280.0,4.0,0.0
195881.0,8.0,1.0,31.0,145.0,5.0,0.0
126888.0,12.0,1.0,19.0,265.0,3.0,0.0
35774.0,25.0,1.0,15.0,259.0,4.0,0.0
26682.0,3.0,1.0,16.0,280.0,5.0,0.0
108744.0,18.0,1.0,18.0,107.0,4.0,0.0
143786.0,1.0,1.0,9.0,377.0,3.0,0.0
152360.0,9.0,1.0,40.0,134.0,3.0,1.0
114235.0,12.0,1.0,13.0,245.0,1.0,0.0
73487.0,12.0,2.0,13.0,259.0,1.0,0.0
81239.0,23.0,1.0,13.0,153.0,4.0,0.0
34036.0,28.0,1.0,22.0,135.0,2.0,0.0
85839.0,15.0,1.0,13.0,130.0,1.0,0.0
51992.0,15.0,1.0,25.0,315.0,2.0,0.0
91885.0,3.0,1.0,13.0,424.0,3.0,0.0
159932.0,14.0,1.0,13.0,379.0,5.0,0.0
189799.0,18.0,1.0,42.0,107.0,3.0,0.0
142590.0,9.0,1.0,13.0,232.0,2.0,0.0
53544.0,12.0,1.0,6.0,328.0,2.0,0.0
197093.0,3.0,2.0,9.0,280.0,1.0,0.0
10967.0,3.0,1.0,17.0,379.0,1.0,0.0
201926.0,13.0,1.0,13.0,477.0,1.0,0.0
72666.0,2.0,1.0,20.0,469.0,4.0,0.0
169576.0,1.0,1.0,19.0,150.0,1.0,0.0
39135.0,3.0,1.0,19.0,452.0,2.0,0.0
117246.0,15.0,1.0,53.0,315.0,3.0,0.0
122880.0,15.0,1.0,35.0,245.0,3.0,0.0
209212.0,15.0,1.0,6.0,140.0,2.0,0.0
205048.0,15.0,1.0,19.0,245.0,4.0,0.0
110652.0,12.0,1.0,17.0,245.0,1.0,0.0
164625.0,2.0,1.0,3.0,237.0,1.0,0.0
6965.0,12.0,1.0,19.0,409.0,0.0,0.0
95196.0,3.0,1.0,13.0,371.0,2.0,0.0
98370.0,18.0,3032.0,607.0,107.0,0.0,0.0
57559.0,15.0,1.0,1.0,153.0,5.0,0.0
37011.0,12.0,1.0,15.0,174.0,5.0,0.0
17012.0,3.0,1.0,19.0,452.0,2.0,0.0
33443.0,3.0,1.0,22.0,280.0,3.0,0.0
27469.0,1.0,1.0,10.0,124.0,5.0,0.0
53454.0,15.0,1.0,17.0,111.0,0.0,0.0
97712.0,24.0,1.0,6.0,105.0,1.0,0.0
93102.0,26.0,1.0,19.0,121.0,2.0,0.0
158168.0,21.0,2.0,41.0,128.0,4.0,0.0
146158.0,15.0,1.0,13.0,315.0,5.0,0.0
5024.0,18.0,1.0,19.0,376.0,5.0,0.0
22615.0,9.0,1.0,19.0,244.0,2.0,1.0
164625.0,12.0,1.0,3.0,174.0,2.0,0.0
74422.0,21.0,1.0,1.0,128.0,0.0,0.0
11924.0,25.0,1.0,19.0,259.0,1.0,0.0
121209.0,13.0,1.0,18.0,477.0,3.0,0.0
165345.0,3.0,1.0,13.0,280.0,2.0,0.0
121979.0,3.0,1.0,22.0,280.0,2.0,0.0
44067.0,26.0,1.0,19.0,121.0,2.0,0.0
10099.0,1.0,1.0,3.0,134.0,3.0,0.0
8362.0,2.0,1.0,13.0,477.0,5.0,0.0
46146.0,3.0,1.0,12.0,280.0,3.0,0.0
120901.0,3.0,1.0,14.0,489.0,3.0,0.0
77266.0,22.0,1.0,6.0,496.0,0.0,0.0
74037.0,2.0,1.0,19.0,435.0,3.0,0.0
201084.0,2.0,1.0,15.0,236.0,0.0,0.0
2358.0,9.0,1.0,18.0,215.0,0.0,0.0
113570.0,8.0,1.0,40.0,145.0,3.0,0.0
31732.0,12.0,1.0,19.0,178.0,4.0,0.0
114655.0,12.0,1.0,28.0,245.0,4.0,0.0
64430.0,12.0,1.0,13.0,205.0,3.0,0.0
32558.0,15.0,1.0,19.0,3.0,0.0,0.0
7243.0,12.0,1.0,9.0,277.0,1.0,0.0
85506.0,26.0,1.0,15.0,266.0,4.0,0.0
12118.0,3.0,1.0,16.0,211.0,0.0,0.0
77406.0,15.0,1.0,22.0,278.0,2.0,0.0
103411.0,15.0,2.0,17.0,3.0,5.0,0.0
59501.0,2.0,1.0,19.0,477.0,0.0,0.0
30245.0,18.0,1.0,18.0,107.0,0.0,0.0
34980.0,2.0,1.0,40.0,237.0,4.0,0.0
105292.0,2.0,1.0,19.0,205.0,1.0,0.0
77186.0,6.0,1.0,32.0,459.0,2.0,0.0
85631.0,13.0,1.0,19.0,477.0,1.0,0.0
1142.0,2.0,1.0,19.0,435.0,2.0,0.0
114276.0,2.0,2.0,8.0,237.0,4.0,0.0
64982.0,3.0,1.0,19.0,371.0,3.0,0.0
169958.0,12.0,1.0,13.0,265.0,5.0,0.0
52052.0,1.0,2.0,17.0,134.0,5.0,0.0
120317.0,12.0,1.0,15.0,245.0,2.0,0.0
130393.0,15.0,1.0,19.0,245.0,2.0,0.0
59784.0,12.0,1.0,19.0,497.0,3.0,0.0
9182.0,12.0,1.0,13.0,277.0,2.0,0.0
194358.0,12.0,1.0,13.0,259.0,1.0,0.0
142619.0,3.0,1.0,13.0,205.0,1.0,0.0
147968.0,18.0,1.0,22.0,121.0,0.0,0.0
61865.0,18.0,2.0,49.0,107.0,0.0,0.0
139298.0,12.0,1.0,19.0,178.0,4.0,0.0
47112.0,3.0,1.0,19.0,371.0,4.0,0.0
7320.0,2.0,1.0,53.0,469.0,5.0,0.0
208434.0,12.0,1.0,17.0,178.0,5.0,0.0
24315.0,14.0,1.0,22.0,439.0,1.0,0.0
98762.0,12.0,1.0,31.0,259.0,5.0,0.0
116301.0,12.0,1.0,18.0,409.0,2.0,0.0
76022.0,20.0,2.0,42.0,259.0,0.0,0.0
64253.0,3.0,1.0,12.0,280.0,2.0,0.0
190404.0,8.0,1.0,13.0,140.0,3.0,1.0
11006.0,13.0,1.0,25.0,477.0,3.0,0.0
69304.0,2.0,1.0,19.0,122.0,4.0,0.0
7598.0,12.0,1.0,14.0,245.0,0.0,0.0
111627.0,6.0,1.0,19.0,459.0,4.0,0.0
180909.0,3.0,1.0,19.0,371.0,3.0,0.0
36196.0,18.0,1.0,17.0,107.0,1.0,0.0
84634.0,2.0,1.0,9.0,435.0,1.0,0.0
41586.0,15.0,1.0,35.0,140.0,4.0,0.0
45677.0,21.0,1.0,15.0,128.0,3.0,0.0
141732.0,2.0,1.0,19.0,219.0,4.0,0.0
185709.0,15.0,1.0,13.0,480.0,0.0,0.0
120111.0,3.0,1.0,19.0,371.0,1.0,0.0
119350.0,12.0,1.0,13.0,259.0,1.0,0.0
41666.0,64.0,1.0,13.0,459.0,1.0,0.0
1041.0,27.0,1.0,19.0,153.0,4.0,0.0
88212.0,2.0,1.0,19.0,237.0,1.0,0.0
131659.0,3.0,1.0,10.0,280.0,2.0,0.0
34912.0,14.0,1.0,19.0,208.0,2.0,0.0
160646.0,15.0,1.0,13.0,140.0,2.0,0.0
105292.0,15.0,1.0,19.0,245.0,0.0,0.0
109822.0,3.0,1.0,8.0,442.0,1.0,0.0
188266.0,3.0,1.0,15.0,280.0,0.0,0.0
60041.0,2.0,1.0,58.0,435.0,4.0,0.0
48296.0,3.0,1.0,19.0,280.0,4.0,0.0
57809.0,3.0,1.0,37.0,280.0,5.0,0.0
123994.0,8.0,2.0,17.0,145.0,1.0,0.0
7158.0,15.0,1.0,18.0,140.0,0.0,0.0
16464.0,13.0,1.0,18.0,477.0,0.0,0.0
44101.0,14.0,1.0,19.0,208.0,4.0,0.0
78716.0,3.0,1.0,19.0,280.0,5.0,0.0
53871.0,14.0,1.0,18.0,208.0,1.0,0.0
20576.0,12.0,1.0,6.0,178.0,3.0,0.0
143048.0,11.0,1.0,19.0,173.0,4.0,1.0
107687.0,18.0,1.0,11.0,107.0,1.0,0.0
116435.0,3.0,1.0,8.0,280.0,5.0,0.0
193434.0,12.0,1.0,19.0,245.0,4.0,0.0
119848.0,12.0,1.0,26.0,259.0,5.0,0.0
84728.0,3.0,1.0,1.0,280.0,2.0,0.0
105475.0,12.0,1.0,13.0,178.0,4.0,0.0
14516.0,3.0,1.0,19.0,280.0,3.0,0.0
202345.0,15.0,1.0,19.0,315.0,5.0,1.0
173226.0,14.0,1.0,13.0,439.0,1.0,0.0
189510.0,15.0,1.0,16.0,245.0,4.0,0.0
27742.0,13.0,1.0,19.0,400.0,1.0,0.0
63093.0,15.0,1.0,8.0,278.0,1.0,0.0
186871.0,12.0,1.0,15.0,265.0,1.0,0.0
172522.0,3.0,1.0,10.0,424.0,1.0,0.0
122008.0,9.0,1.0,9.0,215.0,4.0,0.0
53942.0,14.0,1.0,18.0,401.0,5.0,0.0
23599.0,13.0,1.0,11.0,400.0,4.0,0.0
185670.0,18.0,1.0,18.0,107.0,2.0,0.0
75403.0,6.0,1.0,25.0,125.0,3.0,0.0
10450.0,3.0,1.0,13.0,280.0,3.0,0.0
28640.0,15.0,1.0,15.0,245.0,4.0,0.0
88233.0,3.0,1.0,19.0,280.0,2.0,0.0
32914.0,3.0,1.0,19.0,280.0,1.0,0.0
54741.0,1.0,1.0,35.0,452.0,5.0,0.0
64346.0,28.0,1.0,27.0,135.0,0.0,0.0
147968.0,12.0,1.0,22.0,409.0,1.0,0.0
41151.0,2.0,1.0,19.0,122.0,4.0,0.0
54489.0,24.0,1.0,1.0,105.0,3.0,0.0
33704.0,3.0,1.0,19.0,280.0,2.0,0.0
116879.0,14.0,1.0,15.0,371.0,2.0,0.0
47517.0,3.0,1.0,13.0,452.0,4.0,0.0
85118.0,9.0,1.0,13.0,120.0,5.0,0.0
42208.0,15.0,1.0,7.0,386.0,2.0,0.0
25095.0,3.0,1.0,53.0,137.0,4.0,0.0
5168.0,8.0,1.0,13.0,145.0,0.0,0.0
104009.0,1.0,1.0,17.0,134.0,2.0,0.0
49107.0,3.0,1.0,25.0,173.0,4.0,0.0
119498.0,9.0,1.0,41.0,215.0,4.0,0.0
96096.0,3.0,1.0,19.0,280.0,4.0,0.0
40849.0,9.0,1.0,8.0,258.0,3.0,0.0
56774.0,2.0,1.0,14.0,452.0,4.0,0.0
161775.0,12.0,1.0,10.0,140.0,3.0,0.0
44014.0,3.0,1.0,20.0,371.0,3.0,0.0
104729.0,14.0,1.0,3.0,442.0,5.0,0.0
40740.0,9.0,1.0,13.0,232.0,2.0,0.0
92873.0,3.0,1.0,13.0,137.0,2.0,0.0
102956.0,17.0,1.0,32.0,280.0,3.0,0.0
54125.0,14.0,1.0,15.0,442.0,1.0,0.0
44153.0,3.0,1.0,19.0,280.0,2.0,0.0
20393.0,1.0,1.0,13.0,124.0,0.0,0.0
71235.0,11.0,1.0,19.0,319.0,1.0,1.0
105292.0,6.0,1.0,19.0,125.0,3.0,0.0
210200.0,15.0,1.0,20.0,265.0,3.0,0.0
124541.0,14.0,1.0,19.0,463.0,4.0,0.0
85208.0,2.0,1.0,22.0,219.0,1.0,0.0
119289.0,25.0,1.0,15.0,259.0,4.0,0.0
43166.0,12.0,1.0,18.0,409.0,1.0,0.0
40849.0,20.0,1.0,8.0,259.0,3.0,0.0
8071.0,18.0,1.0,19.0,107.0,4.0,0.0
212417.0,3.0,1.0,13.0,480.0,5.0,0.0
58264.0,24.0,1.0,19.0,178.0,4.0,0.0
144166.0,18.0,1.0,18.0,134.0,4.0,1.0
64595.0,58.0,1.0,3.0,120.0,0.0,1.0
89056.0,14.0,1.0,3.0,442.0,1.0,0.0
35817.0,12.0,1.0,19.0,277.0,3.0,0.0
106541.0,1.0,1.0,19.0,125.0,1.0,0.0
116793.0,23.0,1.0,16.0,153.0,4.0,0.0
106541.0,8.0,1.0,19.0,259.0,1.0,1.0
92900.0,15.0,1.0,17.0,245.0,4.0,0.0
5853.0,1.0,1.0,19.0,134.0,2.0,0.0
24951.0,3.0,1.0,19.0,280.0,2.0,0.0
67621.0,12.0,1.0,8.0,259.0,1.0,0.0
31156.0,3.0,1.0,6.0,280.0,3.0,0.0
100303.0,15.0,1.0,19.0,412.0,1.0,0.0
167129.0,12.0,1.0,19.0,178.0,5.0,0.0
23666.0,3.0,1.0,13.0,442.0,5.0,0.0
65181.0,1.0,1.0,19.0,125.0,5.0,0.0
23836.0,6.0,1.0,9.0,125.0,2.0,0.0
120546.0,1.0,1.0,17.0,115.0,5.0,0.0
155275.0,15.0,2.0,28.0,140.0,2.0,0.0
2621.0,3.0,1.0,3.0,480.0,2.0,0.0
103036.0,12.0,1.0,22.0,265.0,5.0,0.0
206342.0,3.0,1.0,20.0,489.0,3.0,0.0
105560.0,15.0,1.0,17.0,245.0,3.0,0.0
39156.0,3.0,1.0,13.0,280.0,5.0,0.0
203574.0,8.0,1.0,13.0,145.0,4.0,1.0
79187.0,3.0,1.0,35.0,424.0,3.0,0.0
44222.0,2.0,1.0,37.0,469.0,2.0,0.0
121303.0,22.0,1.0,22.0,496.0,1.0,0.0
200425.0,12.0,1.0,9.0,205.0,3.0,0.0
12171.0,8.0,1.0,10.0,145.0,3.0,0.0
42808.0,2.0,1.0,13.0,122.0,3.0,0.0
29502.0,12.0,1.0,30.0,277.0,4.0,0.0
38648.0,3.0,1.0,13.0,137.0,3.0,0.0
158524.0,12.0,1.0,19.0,265.0,2.0,0.0
54435.0,18.0,1.0,8.0,107.0,3.0,0.0
49642.0,15.0,1.0,13.0,245.0,2.0,0.0
88654.0,3.0,1.0,19.0,452.0,4.0,0.0
202782.0,18.0,1.0,15.0,107.0,1.0,1.0
146165.0,9.0,1.0,17.0,258.0,3.0,0.0
100042.0,18.0,1.0,16.0,439.0,5.0,0.0
177013.0,12.0,1.0,13.0,105.0,5.0,0.0
136115.0,3.0,1.0,19.0,280.0,3.0,0.0
63762.0,27.0,1.0,13.0,153.0,2.0,0.0
105475.0,2.0,1.0,35.0,477.0,1.0,0.0
56304.0,3.0,1.0,18.0,480.0,3.0,0.0
100331.0,12.0,1.0,15.0,178.0,1.0,0.0
112733.0,24.0,1.0,14.0,178.0,2.0,0.0
55134.0,14.0,1.0,15.0,401.0,2.0,0.0
55778.0,3.0,1.0,8.0,205.0,1.0,0.0
160344.0,2.0,1.0,13.0,219.0,3.0,0.0
175837.0,2.0,1.0,22.0,205.0,3.0,0.0
125815.0,12.0,1.0,19.0,277.0,5.0,0.0
177070.0,27.0,1.0,13.0,153.0,3.0,1.0
118229.0,3.0,1.0,13.0,280.0,2.0,0.0
164315.0,15.0,1.0,13.0,140.0,2.0,0.0
59459.0,3.0,1.0,13.0,205.0,3.0,0.0
98762.0,9.0,1.0,8.0,334.0,3.0,0.0
22622.0,12.0,1.0,11.0,265.0,1.0,0.0
35929.0,3.0,1.0,13.0,135.0,2.0,0.0
5591.0,12.0,1.0,17.0,178.0,2.0,0.0
53395.0,3.0,1.0,17.0,280.0,0.0,0.0
144505.0,23.0,1.0,19.0,153.0,4.0,0.0
191691.0,14.0,1.0,22.0,360.0,4.0,0.0
42056.0,12.0,1.0,18.0,178.0,0.0,0.0
99132.0,14.0,1.0,13.0,208.0,3.0,0.0
19552.0,3.0,1.0,19.0,280.0,2.0,0.0
125736.0,3.0,1.0,13.0,280.0,3.0,0.0
18703.0,2.0,1.0,17.0,205.0,3.0,0.0
185740.0,11.0,1.0,13.0,173.0,2.0,0.0
102443.0,12.0,1.0,19.0,265.0,0.0,0.0
211219.0,3.0,1.0,36.0,489.0,0.0,0.0
19188.0,3.0,1.0,13.0,205.0,2.0,0.0
161341.0,1.0,2.0,9.0,178.0,4.0,0.0
111324.0,3.0,1.0,13.0,280.0,1.0,0.0
176758.0,15.0,1.0,13.0,245.0,2.0,0.0
191491.0,2.0,1.0,13.0,237.0,1.0,0.0
40342.0,12.0,1.0,25.0,178.0,3.0,0.0
111348.0,12.0,1.0,13.0,497.0,0.0,0.0
27268.0,12.0,1.0,6.0,328.0,4.0,0.0
123885.0,15.0,1.0,25.0,245.0,2.0,0.0
71380.0,2.0,1.0,13.0,469.0,2.0,0.0
73516.0,3.0,1.0,8.0,153.0,0.0,0.0
141863.0,8.0,1.0,32.0,145.0,3.0,0.0
42502.0,9.0,1.0,13.0,442.0,5.0,0.0
187651.0,9.0,1.0,19.0,258.0,1.0,0.0
67535.0,9.0,1.0,22.0,234.0,4.0,0.0
115488.0,12.0,1.0,13.0,178.0,2.0,0.0
42948.0,1.0,1.0,25.0,178.0,0.0,0.0
1092.0,64.0,1.0,8.0,459.0,0.0,0.0
18538.0,12.0,1.0,15.0,265.0,1.0,0.0
42502.0,24.0,1.0,13.0,178.0,5.0,0.0
67249.0,11.0,1.0,19.0,173.0,5.0,1.0
154937.0,24.0,1.0,19.0,178.0,3.0,0.0
31555.0,2.0,1.0,18.0,469.0,3.0,0.0
44663.0,2.0,1.0,32.0,205.0,2.0,0.0
75481.0,21.0,1.0,20.0,128.0,5.0,0.0
98323.0,2.0,1.0,19.0,469.0,3.0,0.0
42242.0,3.0,1.0,28.0,371.0,2.0,0.0
55575.0,3.0,1.0,22.0,280.0,0.0,0.0
104047.0,3.0,1.0,12.0,280.0,3.0,0.0
20888.0,3.0,2.0,13.0,371.0,2.0,0.0
61861.0,3.0,1.0,13.0,280.0,3.0,0.0
200425.0,28.0,1.0,9.0,135.0,4.0,0.0
44302.0,12.0,1.0,22.0,178.0,4.0,0.0
101839.0,18.0,1.0,1.0,107.0,3.0,0.0
144329.0,26.0,1.0,13.0,266.0,5.0,0.0
68537.0,3.0,1.0,13.0,424.0,1.0,0.0
95509.0,3.0,1.0,10.0,280.0,5.0,0.0
61824.0,9.0,1.0,20.0,232.0,5.0,0.0
10760.0,12.0,1.0,10.0,178.0,1.0,0.0
107053.0,12.0,1.0,17.0,140.0,2.0,0.0
71238.0,3.0,1.0,15.0,280.0,1.0,0.0
67122.0,27.0,1.0,19.0,153.0,4.0,0.0
72767.0,15.0,1.0,19.0,315.0,3.0,0.0
186154.0,26.0,1.0,19.0,121.0,2.0,0.0
62294.0,3.0,1.0,19.0,424.0,4.0,0.0
85625.0,3.0,1.0,3.0,280.0,2.0,0.0
67197.0,14.0,1.0,19.0,416.0,5.0,0.0
109643.0,18.0,1.0,18.0,107.0,5.0,0.0
178149.0,8.0,1.0,19.0,259.0,3.0,0.0
200555.0,2.0,1.0,13.0,452.0,2.0,0.0
194809.0,2.0,1.0,40.0,477.0,1.0,1.0
85406.0,3.0,1.0,13.0,442.0,5.0,0.0
4630.0,3.0,1.0,17.0,280.0,4.0,0.0
24647.0,18.0,1.0,13.0,107.0,4.0,0.0
198568.0,17.0,1.0,19.0,126.0,2.0,0.0
96249.0,14.0,1.0,6.0,134.0,3.0,0.0
54157.0,15.0,1.0,13.0,140.0,2.0,0.0
2821.0,18.0,1.0,19.0,107.0,5.0,0.0
110145.0,9.0,1.0,32.0,134.0,5.0,0.0
50307.0,12.0,1.0,22.0,178.0,4.0,0.0
22061.0,18.0,1.0,17.0,134.0,2.0,0.0
49582.0,2.0,1.0,19.0,469.0,2.0,0.0
32788.0,3.0,1.0,17.0,280.0,2.0,0.0
185906.0,18.0,1.0,13.0,134.0,2.0,1.0
49219.0,9.0,1.0,17.0,232.0,3.0,1.0
43112.0,3.0,1.0,19.0,115.0,2.0,0.0
116425.0,2.0,2.0,15.0,364.0,5.0,0.0
106524.0,18.0,1.0,19.0,439.0,2.0,0.0
117867.0,91.0,3032.0,607.0,347.0,2.0,0.0
109602.0,23.0,1.0,13.0,153.0,2.0,0.0
105956.0,3.0,1.0,19.0,280.0,5.0,0.0
14237.0,28.0,1.0,22.0,135.0,5.0,0.0
184084.0,2.0,1.0,13.0,435.0,2.0,0.0
136201.0,3.0,1.0,19.0,280.0,4.0,0.0
192879.0,9.0,1.0,19.0,215.0,2.0,1.0
49410.0,8.0,1.0,13.0,145.0,5.0,0.0
118597.0,2.0,1.0,13.0,377.0,3.0,0.0
94934.0,12.0,1.0,19.0,205.0,3.0,0.0
3162.0,14.0,1.0,19.0,480.0,2.0,0.0
180797.0,3.0,1.0,17.0,280.0,2.0,0.0
11173.0,14.0,1.0,13.0,360.0,4.0,0.0
102887.0,24.0,1.0,16.0,178.0,6.0,0.0
149479.0,12.0,1.0,22.0,178.0,1.0,0.0
138874.0,1.0,1.0,13.0,134.0,6.0,0.0
62094.0,3.0,1.0,19.0,137.0,1.0,0.0
57130.0,2.0,1.0,13.0,236.0,3.0,0.0
170492.0,20.0,1.0,22.0,259.0,5.0,0.0
59395.0,2.0,1.0,8.0,219.0,1.0,0.0
81807.0,21.0,1.0,19.0,128.0,2.0,0.0
27469.0,23.0,1.0,13.0,153.0,4.0,0.0
115748.0,12.0,1.0,16.0,124.0,1.0,0.0
95392.0,3.0,1.0,19.0,466.0,0.0,0.0
105456.0,2.0,1.0,13.0,205.0,1.0,0.0
139492.0,3.0,1.0,19.0,442.0,0.0,0.0
158907.0,3.0,1.0,49.0,280.0,3.0,0.0
105323.0,15.0,1.0,19.0,140.0,3.0,0.0
58524.0,14.0,1.0,13.0,379.0,3.0,0.0
93021.0,9.0,1.0,12.0,442.0,2.0,0.0
163480.0,12.0,1.0,13.0,140.0,5.0,0.0
117867.0,91.0,3032.0,607.0,347.0,1.0,0.0
